1 15731ab18fb548d3ba600766c3462d5f   001 0000042395734 0000002301201 0000040094533
25162e0fb010b46e99534923de41f11750000007430632     2
2a9b49b36afc043fdae5f2d8ebc9ce31e0000002908621     2
2f706fd15e9524bd780cf6a74183a584b0000002624878     2
2e73d15cda10b4093a18a91daa6a4b11e0000002215960     1
2198eca9ac64643618c9edb8a126a5e410000009250559     1
2d8a5316c8a4540fc9c3f7e208a8b920b0000007025410     2
24c9fc8d7d16f429d94de8c0be58970030000000391834     1
2ac698db2c26248cab21feaa896ef95730000006010217     1
26084583d9afc46a98d3ab44c070d0cac0000001493479     2
3c1a05ba84be04f1a8ca5d101facd63c50000000683724   0
37fd1c0432e6c4c7a814f4a77d451880d0000000742988   1
3be285da6cb6142d69516722a89fe7a880000000359351   2
312ace98b9dac49669c42c5141345845e0000000186712   3
4               20220410ee11a6b485164559ad2861a09c664d5c
10e6203624b774e24b83c9852710d509a   001000012574620100000006253890000125120812
273b83d3205fe497193e46bc53d69308c0000004650722     1
2ef2c2e89f038455294dd69e6595eb0420000003518272     1
2e56deee0f5c94f04a06364c98f60fa950000004314888     1
2eb5ae25e82234e9a89aef15ca897cc6d0000009290285     2
25cc246c8b67140bb859c01a226d8a3ba0000007866443     1
2763dfa59470c4c478c634c1476324b660000005085870     1
2623bf13e92184ebb8f576b2ae06372840000007616902     2
2a893816bcd70430cacbf772edfe60d540000002993862     2
2debe2b60718e436f83cedd710bf2d25e0000000274466     2
27fa09654bae645709f4b38603ffabedf0000007217778     2
22900e39596bd47a4bb06cfbbdebdbc770000004225201     2
2b994fd8e546d4d9eae5836f6974ecc240000004299751     2
20e221f7e0e6e44b78e979b348e93d9610000005288343     2
2ff53a9dc4237465d901406a74f8cf3f70000009348781     1
241bcf38b4f7346c18b9a7a636e731ef10000003467417     1
2a7d377d5333143dba58fb20e1171c29c0000008380578     2
2183fc254719c4d5db5701bc7ee50142a0000005456852     2
27f193dad018c451a9a94c40cdf1631560000002794951     1
2b2ad51889f894e4e827ff644ff9ddacc0000005875708     2
279bec5142671423f9f3934e7cec275a90000005671561     2
258958cf1857043cbb98846cfcdc9fb6f0000004046212     2
24354fdb31abe4c3f9884b099a75c47660000001451625     2
27369dd1af1e24644bff8555bd4f0af5f0000008620446     1
2868f88587e2344c68011ed68951670e60000007422749     2
29397dbe895c54e1a878c3a44546040120000009525033     2
2a44984cdd3784a65b13e81fd8efd0c010000002200752     1
2ad7258be9d6c48b6a48bc596ed95ba740000000862874     2
27e7acc833dfa4e1690f6f70fb2e2274b0000002922210     2
2a649955357aa4c2b9d6d519a4a0a84c60000000591788     2
2de349d79a6034501824bca9b6c48cfe80000002323857     1
244e5ac246cd54581be2c9f9ac81a1ac40000005309698     1
2b4ca4acfb40043f1a9114135c234f1040000000830707     2
280eaa4f95db04cf78f702e229346b6c50000000934070     2
2bd7fed3e816e49a88001ee76b53519ad0000008945726     1
2cd89bcfa2d164955a1d53835803c6e0f0000009925666     2
2b67b9d45ec5746309c396a3e538014400000008965967     2
2a8c2e65c611f45c9af3198470afa4cdd0000008455733     1
2be9862a589be4b838c38e510562d3b4b0000007920217     2
2571ea2b6f96547279307070b56683c4e0000009592337     1
2af8201f54ada47a1b75e7e258004e06c0000009287092     1
23a956e451c0f435b828c7ff21c9948f40000008509961     2
273b0971e63c04763abddef7b3b97d4500000008188924     2
23ea23dda619b4e7a8f9106b3edc4486e0000001448854     1
28d9bab9b79934f7dadc49d9349f660010000008792060     2
28de9050a0fef4d5aab15208d9ea16f140000008903759     2
2aecd659d96ec40a0b181ddd1cad3e2f10000003232157     1
292325800d7934aed8c635e58c55e607f0000001976331     2
22016cba49f074603ba0115fb61f1bfa00000001196720     1
2ffcf0931ac9343b1b62906de40f120ab0000005513586     1
2416d9d1e916f45f9b0b710d7da2b2bbc0000004498479     2
2ce2a0002af154a04805c07f54785041d0000000279843     2
201b298b3fe844b02b380e42b7fabc8f90000008215969     2
264962df88eb943af8feb75cc3d7fd5d30000005254374     2
2806ab7f1a28146ce8e95679134a2540a0000007451141     1
2af3589f86ea049c19a866da2318e85480000001560728     1
201899673da2042bbae56a50e4500c5200000003215524     1
265e0375fd32b4c1cb6690618bd5f053e0000006344506     1
3df6b02eaa25a43808bc3e1809f18c9680000000253386   0
3f3fa4c30a43644368ba893fe2adc10510000000372003   1
4               202204231996bd6f2d424c42a310c3e4cbbd29ab
13302b4ab555c4b6a9aeaea32d38023b9   001000009815998600000032758760000094884110
20583008944384b2c9860a6fb5d06eaaa0000009875818     2
24acf14466fdf4da0a448fdf2187c93640000007861544     2
2fc04282d07d0458f93f45a1c2c1784ad0000002385210     1
2136d3c1674284886bf7adf68872362410000008495521     1
2d9461a62d825453fbbd4a64ad05a89510000000047203     2
23494e17213844d8bb7c0a9484246cb1f0000005911452     1
23053bb8ad9214b3da582bbd45217589e0000006333371     1
2678273cb245c4107b91869f54ca4ce560000009640869     2
275109eef5aa14bf0ab3fccc4d66cde9f0000001895177     1
2cdc5262008084ad380de96f3faa925f50000002015832     2
2a7b62f2b13254a62943bb00bf0a28eb50000009111080     2
2ec03c596453546d18173715816b8a61e0000006943599     2
28219209d619c403fac863a7556f36dae0000006248543     1
2e8bbfe6b57b3443496c9093e5d2edaed0000000414585     1
2aa8f395a2d504646a8da8649b4c58ce80000003550272     2
23165aa15d3e947f9b76d5108e31fc97c0000005072905     1
293f6dad31ca646eeaadd8df27254d0fa0000005594850     1
2a018cccbeddd43a69c2dca460b5b0c300000005088913     2
29ca2777ef9ae42eeaf47108931714b6f0000005945128     2
27963cfda62d84cdc84b4ac4186ce59d00000006452907     2
2b59b923ce60f46d1823283e0d7f69dbc0000004738055     2
20e00c49c1e1c4283aaff64f9a3e29e740000003640722     1
2f131f28c8c654e72ab844d91b708c63c0000007931080     2
2ef8ce53ab1e0438bac90cb65f82160b30000003321992     2
205d1462b1aa745a3a1ee8b28d55b8afa0000008967487     2
2b8d82cabf3f14d3d9961cdaa1ec625250000009224305     2
2359fbfa430164c27a9c563372695f5460000001934602     1
25605ef2165504240a1d86bb8c92f2a2d0000000759553     1
2ddedfaab50ea4e0da9d10dbb35f1939c0000009708945     2
23840ce838aef4ab6858696b3df198f950000003832586     1
213fe390d6149402796fa3c55aeadb2880000001071357     1
2a3b8b9527a164a9fb12e75a51be08c670000007608035     1
23cf1e6ef12e74f99a0a3d23941625b630000007141838     1
24d2e615754df4cfeb24e09952f93b2510000000660029     2
2cad3b6aeb198498684659786c8aedb8b0000003547355     2
223e89f84330d47fa8e96b1780b8fdc810000009664746     2
2ce4f3b7d89b74e42b22dd27df08dc77f0000001727943     2
23ec8b34a78514296b0acc8d1d5f6b35f0000005978499     1
21323a7aeb9064a1c96fa21c5a78d1c5c0000007012924     2
22ace3251e0de480783c6c9c98d27a05b0000000933288     1
28a0055944be042ff8858fb29f545f7710000007623812     1
2f1f42d0ad16c440d9144eb8983c4ddd70000007600998     2
2deae1ac8a28f4b77bdf225aa366126be0000002220158     2
2c2b5f90977ce4ab1b53d0f083feb26e90000004054129     1
2701c0527b01c41e39c21e10ebb269da70000002548610     2
207f385f18a254538a34c97705009f9210000002941863     2
2fd8b24f0d1b245dfa36835d6415fe22e0000008441809     1
2c70246c62f634e7392824cb8e0b187b30000005875590     2
2dd349e870ad04b9e8e0ec2af60b03b5d0000001464641     1
26e8c23578d434daabc130d7ecabdaa740000001323501     1
25a3769033309485abc8e0e862be057eb0000008038511     2
3ef5be58fdede4ef6a20af78b850325120000000564201   0
3cb68e3b417b0436b9f82291956aac7310000000119409   1
3c99a137a31db4f859032f6f21b7efa8d0000000963407   2
3052dd1ad3a7c4ea1ba70a3ba2fadb8e10000000685968   3
375d19d105e3d43bfa9ab0c37a16d50090000000942891   4
4               2022041262ebcb5593894508b2cc775b73eeb6f0
1978faed9028d490988b7485bfb07c15b   001000007211953600000026075510000069511985
25497a18c60b5460c8eda8f5ea5372bf70000008469487     1
2ff698df6c41848678427f977835a37b90000009917297     1
20b6ade76a7424d869fc7a9309b3da85c0000007167987     1
23b1d98b627ae487e8647ed212b1f20c00000007187981     1
2e5d71e0223cb4632b31e7f8b64f01c700000006364642     1
2648299489c884dc8848b3410122fd8ef0000002901023     2
2e5034e2594c54e0bb84a4fff4bb21f2a0000005601148     2
22d94fe927bda4a7894cbfffdd5fc8f790000000264869     2
2f00506ee7e2e419a9f2d02439eab15b20000007684414     2
25c2ea0fbcc89436d91749bd0983a29db0000006227311     2
2658bd15bf80d4229969724dd1f3e21d20000001249544     2
21a51e5cee561409ca8aecc8fa03d77810000003081912     1
290fccb831819489782ebfb438eee197d0000007101005     1
2ee4461fc1ad6451b8aa00f2211f16bb50000004429213     1
2cd8f4c3d64f641ceb308e213f77289920000009915638     1
2ae90e13c9df34374b4a2f59c4d9a3cc00000008484374     1
2fcf7f0106834491e95f671a597c4c80e0000009691452     2
3c49017f183cf408eaa1653f81038e2b00000000896166   0
3c426a34909064d018498660e5f32b24b0000000558806   1
344c538b58bb94ed281cbb86aeaad2c170000000965632   2
32f6e2094f1cc43d7a879bd39ed1ecbb40000000128062   3
373c39c0f70e74a88ae1a4eeb235cd44b0000000058885   4
4               202204194a9184e5ffdd4af0a62ecebf9942e21f
1c4187ed18f3f4cb4822039e19a161744   001000024087176900000013783110000239493458
2c7da9d9964704a47a9b2ed2ffe8336700000004407436     1
2984cd117827247cea1befe59f039d44a0000000789586     1
283f2ab36dd5347d5a707eaab36c636390000003204267     1
2c74ac73715d9453da9db1955cda5ce070000002123572     2
2a65bdff16c2f4dbcb586657f4f7bcc2b0000001622562     2
293989e8005dc4bd891d691f8778469530000008189876     2
2e601e7a06dae41c389c76143d1edac120000006623768     1
28dd2fe8bb76c46cdb3246ff08f32125f0000002728006     1
26479f8ec528041e78e9d9de5b5fe9c2e0000005291715     2
25aff3500e70d432d8cc115bb120a150e0000006771256     1
2954190da12724e3a9c4f6f05cb42520a0000000870783     2
293fa5c9bdad142c38a7242840c2ade420000006597914     2
2ec2e3e2b9d894a7c88aebb3c835c34a70000004689774     2
21f0efb2a223e4f70b020233cb6632b0d0000005896733     2
27b6a13e914324885a77df023085bcf990000008175579     2
2603fee07bed843ff8f6caa9b282d79eb0000005284109     1
2d215f01503c344c7b0dc4fcf6dce3b540000008791093     2
2fbef799a0c9d45f19c872cd84edd034e0000007896319     2
294204e01efff40b98f5c4d23687f544c0000001078180     1
27d1e8a7d527342c6b8c3b704d487ba660000002644553     1
23e4bb316dd754f73aed60b65e7fc2c930000008888480     1
2f107119ecf0b459398cb97297677221d0000005667213     2
2a1d72df8b98244b59cae5750539ca7ee0000000732917     2
2e5146dfd75cf485ea6bc4a5cb1285f8b0000005656577     1
295acf23be5694f2999b92d93429667da0000005434949     2
23c2c40a6075c49df98db4c492a6655150000008904339     2
2a001de30b033498a808de35baba2a5db0000002025789     1
21ffc05aaf1c54f0088808a531341d25d0000009038105     2
2e2f0ca4a0e3c487193510e659b022ee90000008925259     2
2e60c2242d2764db8bb7db914d4e7990d0000004897811     1
258664212da434a3e9786f54066fc713e0000006446059     1
24bf800ff47a147d6891ed86fd0f606bd0000005535869     2
239bd494167694bacad2f982a287c5e670000006154296     2
22df06728f16c4118a719455f085a9b880000009958764     1
203b4e4f103dc4190ace4f71a2ef3474e0000007341089     2
2a7a74c982833403dacf6dc5ca37044930000001464594     2
27fda520a8c2c46b893cf78b6752c00830000002495766     2
25597df1930f94c01aa371093fa8a30a50000003243532     2
240edea75763549408dc8168e2611d66c0000002250179     2
20f79baff21884e28b1cf87596502bc1b0000002439650     2
20dbf097472a2418d90e6c795d6b5ecef0000001023991     1
2eaeae368b54a4156a4b1b9f31597b5b00000006357701     1
2aff586fc49e646079131caf3126c716b0000005868051     2
2fe7ad521c14b48a980ce2eb641d80dbe0000007671281     1
2e9cb5f3e36604af891baafc87abd78c60000009747006     1
2b66cb17a3ac1429ca28383717b6c4dc10000004523259     1
2d2b08b67445d4612a7ddcf219d7aa6b10000002908750     1
212b360bb0726405891571cfbdcd498040000002979133     1
291b5b00a28de4368a614032416a6a8ed0000002490623     1
2c97a8eb8a2ff4c3cb2a3df439b9696570000000239409     1
2db512067eb474851aea63a177498aed70000006046186     1
28ba5cf8dd31f47b5b06e87a420958c920000001422778     2
2dfea72f7817d4fc89c859e4b64a92db10000006224536     2
222da9e756dfd463885e12a419acc8e020000004555180     2
2f672074e44274c9d9a8157caf14adb6d0000006080726     2
2a310a6840c0844fb85ae9a08ae22a2200000002214979     1
2bb50581401a245fbb43c3c57f7f8eb740000002752362     2
288a8743d56dc4340b49783b57e37f9bf0000001498897     2
2ed1d33a95fec4313a070f35db60fe30c0000003667728     1
28592390c6844480fba4c60f0d74b47b60000001237125     1
29f0c3f406b304ed5b0429476b7e7c6e00000007995046     1
28c58eccdb64a44c4be33d35d0f17c3830000008126259     1
24b6386c879424dac8a48974a567d8af70000002610336     1
2e8b91832bc6446afb64ecc4dd021011a0000001882689     1
2f0d4be1dd25749109ebb1583e3dce5890000006480064     2
2f6e18a6a50a94ddfb63fadeaef8f73380000003150414     1
2d0547493401c45239168956fd5e694200000009191683     1
273fc10805679450391358b9d4547f3f80000008036057     2
275226e7c53374c7e8f24b9791e82e46f0000007388834     1
29ea3c8c75c06423ca0eddc98b152eca00000006840197     1
28718dc8608474d55a4f56156dd87cbe80000009766267     1
260ab88424b7f43b494dd4b43ca54d4b90000009968520     2
266e7d9230bbe4268bcb3b8cd9beb002c0000007610630     1
2af150980e1634ac5ba9531e51c7723450000001021789     2
210c874fe96b548a59ad27f8322fa21050000008689683     1
293c3208969b14ed39884b61316f109fe0000003334499     2
2f1b8a8d9ac5a4dbc9ffcb0ca391d7b150000003603142     1
23712762ec386404abd6495f360a3a8b60000006415431     2
25150c4098117467685d748bcb81dcb070000003895068     2
26d85351826ad4b1b90be2a4ab4e0ab400000000683836     1
2b411169b3f32416ea92fd5d4289142860000006776756     2
2d7e32274462541228f9437f336f6cc730000007600212     2
2e61b1990bab94644800609492a5e75500000000874018     2
2889a06c5b16c482787b921c1cba50c990000008135870     1
27c27b312a4a94fb19d38be6ca8f323460000006433194     2
22551a795b9b24d1f963c399ce72760a80000002380660     2
215eff21840ba45bea90d69a611f140ef0000007039162     1
2b996fc6e43f64b83ad9ea7d00792a2d30000003283723     1
2e3574e7669bf4e48a29aec46f96471000000001213182     1
20badf368db064aff8efc310ccf4125ed0000005071295     2
28e8ba9d4ba5c49a2b6ee57d5c0eea09f0000007328416     2
2f4f7567cd35348399bec198428cdcf290000002343310     2
21055c56f889d46ba9c1f5d869aaae2680000004971741     1
22389868360154c31808b68bca77b6dc50000002804816     2
246d8c385ff5a49adb6a39242343e46d90000008306395     1
21f075da61fd84f1689da4fbc426e17b00000006783778     2
276650a422e0947f6bcbb378172e627320000000635453     2
23c2a01b6fab1478382492bf2454caf680000008728918     2
215efa7e330e547e8a0ffba8d7d3903bf0000006215245     1
20da4d6d942bc4a6f9f9ac0de3ba024320000001655623     1
39308782b133f4f1e8e768efb5b5b0f740000000106131   0
3f282592ad89a49cea0d7b94bb93dd7c40000000991711   1
37b513fe218a845209e9459ecf59203040000000274854   2
32b1aba8b747d4fb8985049a0dff026170000000005615   3
4               202204125665cefc861b45a9999765e510db1156
18d9c795ec92640b3b770f106181327ef   001000014275437200000008053220000141949050
2eafee897987c4d6ab8efd1e6cde87be90000005342341     1
2ac16c71a07fe4c74b1f92b48c1bb8dc30000009456056     1
20bbca25bc4e2400da0a5188a5cf992e00000008840804     1
23e74cf68b2a3453b88b30e5ca04facd40000005240983     2
253c83b6a27fb402aab4a8db0698987990000008023346     1
2cea6506c20704e72b7753e9d59a740d30000005080961     1
22b3443e304be480ab7f21f5aee5ee1030000003219117     2
230c4d03f097f43a59d025eba3be4cf9e0000008735248     1
2db17a761bfad4ba4abdd6a1b4dab0a390000007952965     2
264f3270828124d0f8d9e431cea18e7f90000000443461     2
21cb5d9da552e487386bd3afb4d534e0a0000002883204     1
2775e265a8e814a33b8b9b08d725ae4130000002317816     1
2e0021c84e2eb42ab9b41e936e24f89170000005785431     2
20276f347dc434fbbbe92d8ab153ee35b0000007340796     2
2afb7df66ea234f9f928562bd948c55780000009389843     2
2845951e4297a47aa8ad16111ddaf7d4a0000001093952     1
20065463dff6942dba08c4d539a65be9e0000006038283     1
2e61342a6e4214dba958ae9eb53d866ef0000007288930     1
2783412ed88de42cfba3dbee2e43edf160000005323989     1
217cd14c801934623a83434b27d4bc7760000007700738     1
20549fa6a5ebc4dc49f7ff446521df8620000002528615     2
2907884c08dde4f0aaca4ab6498cf88310000003023997     2
2b5c333173559491d94e4cac4667a3a930000005059141     2
291a9b4b0d89e4112b88b7cbd12db7d3b0000008957134     2
214b9e0c3be2b4d96bdd9a32861fffb130000002533875     2
298f5c10fe83a4618bbac1b96e07793550000002043684     2
22f119ec94abf4bc8ab63f223355636ca0000001132806     1
2bfd9497d827c4e91a7d2aff3679f9bbe0000007422025     2
2067222f2ccd3414da6a28e2d9757535a0000006786752     1
24f9f61f2675044979a2a42afce6e538e0000002143541     2
27d106297606641aba5497675e6a1e9150000002460438     2
28c6d1ab9381747389d00791ff61e55230000002310281     1
23eb6985ef3dc40a684b5a7e357c9bf990000004582036     1
20d2d0c27efef4153a3e617d9fc10a3e80000005047788     2
2589f5581334a4e83b80d3ca539cd517a0000004426822     2
2a3cd6088ae864770b0df5cb7c12b56470000005866972     1
2c753a413f1b344c09c7eadd8870c07770000001214151     2
2b415a2b5966a411a95f4698bd6804b0d0000009583030     1
2201cea96913340f3a5fe1f5966c0471d0000001495587     2
239f9b2f40e5241bc96c9a76449d2269a0000001506444     1
2c0a07d7da8bf461182cb3bbb070e88340000001109171     2
2d7481550644b403d96a864ccac50f46d0000008523169     1
2a6563836627643ab94751976bb2ea52a0000000477818     1
26be25c433dd54e88846b45acecfc6dc10000007193043     1
23b69ae9b5ff645b18c5563e8cf6ba14c0000000992765     2
2652473ba715d42ff8a600c3566f0e0510000006303196     2
2a38aafcefd984880a20cb79b647b89040000002712029     2
271828e1e3f2448fbae68c20cb0e094c20000001102832     1
2e028f6177e0d4351a380c04ba6f7e0560000005142657     2
28b8f1c24dc3c4c2097894f129c6303210000002166237     2
24c31b6a2e6674f78b57ecc7247dfc1370000006076598     2
2800e6f1b7b414e1f8cf2c060c33e38a80000002619859     2
29d5669182e044259a98263487f7b95e40000006943023     2
21741451560fc43b895f68002342e4a550000000190760     2
20890c9619a954b9f9e61e0ff2b78215e0000004633708     1
22012295a5c704345981e9241a0ddc0840000008651854     1
236f8bdcd94d94486b8dbef87e87b497e0000002277959     1
250de8df2f4ac4a7b97cc54b2ffe74bf20000001715365     2
36afc5918055b47729f85571caf826f4e0000000805322   0
4               2022040917dd42c49ec34507809281d919ac6638
1c7d021db34df4a0b98729b0862c1851a   001000023055667100000013013650000229255306
287713df892a9423ebc41754fe7fc75a80000000151416     1
293c869ddced94ac4bfdbf801ac76477e0000002771692     1
2d168a1b080b74953a2d3c0fc8b3a65520000007866159     1
2babc3d3103bd4d3f8eacc581c34cdc100000000153499     2
2902502cbe1d44689a4fd44fd5e1667310000005654529     2
2cb7cd542121e4cccb247e89dc9c935110000009337670     2
2fc6d78cd9ccc447391faebec7759799c0000005413730     2
273795c8f11334e649dd40165cfa507f80000008006807     1
2993a9bf1aa2c4a0db9c126b5a277d9590000003798311     1
2cf24c2d698af43a794be956f9e92e5860000008205849     2
2d0b14fab177b4ed08960d0e181a01a570000004776024     2
2b1138391f53d40f182a0c5ec856703840000007274263     2
2ed7bf79b408441be9bbf7e234cc9e2e80000002062105     2
2808002ebc32b489bbe8f1a6f52ab5e3a0000004362516     1
2107dff3679394cf2b322f0edb228cf0b0000001977758     2
21ff770fb27164147a85dbf9b29ba8dba0000007838069     1
2dabcae3429ce4402ac1b78f9577a68f40000005971035     1
25e9f3c638a95464b97a8981973e48f110000003612524     1
277790a265a014cac8e5a94dcc3b4303d0000007268700     2
27ea6cbc09db8499b93f21a7d2d45f67a0000007445867     2
2059f3c1a1fe84743966be42e4c6358e60000002633599     2
21abdf9418e3d4fa0b8e049b7ecaf07480000003449245     2
2e129bd0855e2436b93b4a2d43b76108d0000003887436     2
2fdd2194a4864410a82b2e465bc7c088a0000005953281     2
2b481d46eb77f47678e5a561ed03a464a0000000320354     2
2595f183be76c4f76a823a168858fe7ab0000009345662     1
271958dff2237452bab39b767055a70710000009575491     2
2cc45a4b57e2f4b0cafab0043a93bac250000005370860     1
27ddf9151801d4b0e8a9c131ca4728cc00000004059741     1
2b0a7a32d8e294448803cc3fb029e97210000006776567     1
2b023bb9c16c040d4b35dfabb7c4ef2b90000009571311     1
2a1dd13f02d67457bbd6fe5b09ff161940000000622351     2
24743e1c5b62d493894852fafa306cb0b0000006012524     2
27af23f5bc51f42e9be53e64e4ccf7c560000009600529     2
285259bf167a44c45ab33b909f47199320000004686454     1
2189edde4eece478cb2ce1e7451a7fc280000003374006     1
2cf949da2e14f4c41ab00321e66c1b2880000000884781     1
